t,Fx,Fy,disp_max,volume
5.63000,2.464762e-02,1.138508e-02,7.560774e-01,1.389720e-01
5.63250,2.459367e-02,1.130660e-02,7.553225e-01,1.389689e-01
5.63500,2.453725e-02,1.122745e-02,7.545535e-01,1.389657e-01
5.63750,2.448065e-02,1.114770e-02,7.537709e-01,1.389624e-01
5.64000,2.442419e-02,1.106803e-02,7.529751e-01,1.389590e-01
5.64250,2.436817e-02,1.098888e-02,7.521667e-01,1.389555e-01
5.64500,2.431239e-02,1.090953e-02,7.513460e-01,1.389520e-01
5.64750,2.425608e-02,1.082944e-02,7.505137e-01,1.389483e-01
5.65000,2.419858e-02,1.074808e-02,7.496701e-01,1.389445e-01
5.65250,2.413995e-02,1.066562e-02,7.488157e-01,1.389406e-01
5.65500,2.407975e-02,1.058171e-02,7.479511e-01,1.389367e-01
5.65750,2.401769e-02,1.049708e-02,7.470765e-01,1.389326e-01
5.66000,2.395305e-02,1.041124e-02,7.462787e-01,1.389285e-01
5.66250,2.389044e-02,1.032603e-02,7.455185e-01,1.389242e-01
5.66500,2.383037e-02,1.024286e-02,7.447446e-01,1.389199e-01
5.66750,2.376996e-02,1.015996e-02,7.439574e-01,1.389154e-01
5.67000,2.370617e-02,1.007533e-02,7.431574e-01,1.389109e-01
5.67250,2.364211e-02,9.989365e-03,7.423451e-01,1.389063e-01
5.67500,2.357774e-02,9.902763e-03,7.415208e-01,1.389015e-01
5.67750,2.351277e-02,9.816438e-03,7.406850e-01,1.388967e-01
5.68000,2.344629e-02,9.729075e-03,7.398381e-01,1.388918e-01
5.68250,2.338078e-02,9.641693e-03,7.389804e-01,1.388868e-01
5.68500,2.331667e-02,9.554388e-03,7.381125e-01,1.388817e-01
5.68750,2.325244e-02,9.466718e-03,7.372347e-01,1.388765e-01
5.69000,2.318895e-02,9.379606e-03,7.363474e-01,1.388713e-01
5.69250,2.312620e-02,9.292895e-03,7.354509e-01,1.388659e-01
5.69500,2.306409e-02,9.206344e-03,7.345457e-01,1.388604e-01
5.69750,2.300081e-02,9.119080e-03,7.336321e-01,1.388549e-01
5.70000,2.293493e-02,9.030066e-03,7.327106e-01,1.388493e-01
5.70250,2.286704e-02,8.939453e-03,7.317813e-01,1.388435e-01
5.70500,2.280106e-02,8.848958e-03,7.308448e-01,1.388377e-01
5.70750,2.273697e-02,8.758201e-03,7.299012e-01,1.388318e-01
5.71000,2.267459e-02,8.667597e-03,7.290401e-01,1.388258e-01
5.71250,2.261246e-02,8.576904e-03,7.281817e-01,1.388197e-01
5.71500,2.255034e-02,8.486330e-03,7.273130e-01,1.388136e-01
5.71750,2.248866e-02,8.396446e-03,7.264345e-01,1.388073e-01
5.72000,2.242583e-02,8.305707e-03,7.255463e-01,1.388009e-01
5.72250,2.236180e-02,8.213950e-03,7.246490e-01,1.387945e-01
5.72500,2.230021e-02,8.123484e-03,7.237428e-01,1.387879e-01
5.72750,2.223981e-02,8.033558e-03,7.228282e-01,1.387813e-01
5.73000,2.217761e-02,7.942958e-03,7.219053e-01,1.387746e-01
5.73250,2.211136e-02,7.849798e-03,7.209747e-01,1.387677e-01
5.73500,2.204432e-02,7.756121e-03,7.200365e-01,1.387608e-01
5.73750,2.197687e-02,7.663240e-03,7.190912e-01,1.387538e-01
5.74000,2.190700e-02,7.569999e-03,7.181390e-01,1.387467e-01
5.74250,2.183630e-02,7.477355e-03,7.171802e-01,1.387395e-01
5.74500,2.176613e-02,7.385485e-03,7.162152e-01,1.387322e-01
5.74750,2.169598e-02,7.294593e-03,7.152442e-01,1.387249e-01
5.75000,2.162308e-02,7.202686e-03,7.142674e-01,1.387174e-01
5.75250,2.154760e-02,7.109592e-03,7.132853e-01,1.387099e-01
5.75500,2.147143e-02,7.015668e-03,7.122980e-01,1.387022e-01
5.75750,2.139613e-02,6.922242e-03,7.113057e-01,1.386945e-01
5.76000,2.132112e-02,6.829163e-03,7.103089e-01,1.386866e-01
5.76250,2.124335e-02,6.734712e-03,7.093076e-01,1.386787e-01
5.76500,2.116353e-02,6.639641e-03,7.083021e-01,1.386707e-01
5.76750,2.108518e-02,6.545980e-03,7.072928e-01,1.386626e-01
5.77000,2.100826e-02,6.453314e-03,7.062797e-01,1.386543e-01
5.77250,2.093008e-02,6.360657e-03,7.052691e-01,1.386461e-01
5.77500,2.085152e-02,6.267820e-03,7.043094e-01,1.386377e-01
5.77750,2.077464e-02,6.176033e-03,7.033435e-01,1.386292e-01
5.78000,2.069769e-02,6.084458e-03,7.023717e-01,1.386206e-01
5.78250,2.061818e-02,5.992101e-03,7.013943e-01,1.386119e-01
5.78500,2.053645e-02,5.898318e-03,7.004116e-01,1.386032e-01
5.78750,2.045673e-02,5.805130e-03,6.994237e-01,1.385944e-01
5.79000,2.037871e-02,5.713107e-03,6.984310e-01,1.385854e-01
5.79250,2.030152e-02,5.620802e-03,6.974336e-01,1.385764e-01
5.79500,2.022389e-02,5.528518e-03,6.964318e-01,1.385673e-01
5.79750,2.014748e-02,5.436463e-03,6.954259e-01,1.385581e-01
5.80000,2.007187e-02,5.344608e-03,6.944160e-01,1.385488e-01
5.80250,1.999577e-02,5.251596e-03,6.934023e-01,1.385394e-01
5.80500,1.991966e-02,5.158129e-03,6.923851e-01,1.385300e-01
5.80750,1.984469e-02,5.064469e-03,6.913645e-01,1.385204e-01
5.81000,1.977271e-02,4.972041e-03,6.903408e-01,1.385108e-01
5.81250,1.970164e-02,4.879968e-03,6.893142e-01,1.385011e-01
5.81500,1.962963e-02,4.786639e-03,6.883173e-01,1.384913e-01
5.81750,1.955912e-02,4.693467e-03,6.873280e-01,1.384814e-01
5.82000,1.948968e-02,4.601141e-03,6.863338e-01,1.384714e-01
5.82250,1.942032e-02,4.509361e-03,6.853348e-01,1.384614e-01
5.82500,1.935063e-02,4.417702e-03,6.843312e-01,1.384512e-01
5.82750,1.928077e-02,4.325740e-03,6.833233e-01,1.384410e-01
5.83000,1.921126e-02,4.234987e-03,6.823112e-01,1.384307e-01
5.83250,1.914021e-02,4.144093e-03,6.812952e-01,1.384203e-01
5.83500,1.906757e-02,4.052834e-03,6.802755e-01,1.384098e-01
5.83750,1.899352e-02,3.961025e-03,6.792522e-01,1.383993e-01
5.84000,1.891823e-02,3.869620e-03,6.782256e-01,1.383886e-01
5.84250,1.884102e-02,3.778105e-03,6.771958e-01,1.383779e-01
5.84500,1.876314e-02,3.686624e-03,6.761630e-01,1.383671e-01
5.84750,1.868538e-02,3.595228e-03,6.751273e-01,1.383563e-01
5.85000,1.860802e-02,3.504539e-03,6.740891e-01,1.383453e-01
5.85250,1.852993e-02,3.414344e-03,6.730484e-01,1.383343e-01
5.85500,1.845114e-02,3.325045e-03,6.720053e-01,1.383232e-01
5.85750,1.837167e-02,3.235275e-03,6.709601e-01,1.383120e-01
5.86000,1.829196e-02,3.145951e-03,6.699129e-01,1.383007e-01
5.86250,1.821158e-02,3.056431e-03,6.688639e-01,1.382894e-01
5.86500,1.813071e-02,2.966896e-03,6.678131e-01,1.382780e-01
5.86750,1.804992e-02,2.877246e-03,6.667608e-01,1.382665e-01
5.87000,1.796906e-02,2.787841e-03,6.657070e-01,1.382549e-01
5.87250,1.788786e-02,2.698661e-03,6.646520e-01,1.382432e-01
5.87500,1.780647e-02,2.610618e-03,6.635957e-01,1.382315e-01
5.87750,1.772543e-02,2.522912e-03,6.625384e-01,1.382197e-01
5.88000,1.764491e-02,2.435483e-03,6.614802e-01,1.382079e-01
5.88250,1.756405e-02,2.347783e-03,6.604211e-01,1.381960e-01
5.88500,1.748374e-02,2.260980e-03,6.593614e-01,1.381840e-01
5.88750,1.740396e-02,2.174529e-03,6.583010e-01,1.381719e-01
5.89000,1.732532e-02,2.088584e-03,6.572402e-01,1.381597e-01
5.89250,1.724768e-02,2.002300e-03,6.561790e-01,1.381475e-01
5.89500,1.717155e-02,1.916626e-03,6.551175e-01,1.381353e-01
5.89750,1.709717e-02,1.831712e-03,6.540558e-01,1.381229e-01
5.90000,1.702437e-02,1.747209e-03,6.529940e-01,1.381105e-01
5.90250,1.695170e-02,1.661745e-03,6.519323e-01,1.380980e-01
5.90500,1.688026e-02,1.576880e-03,6.508706e-01,1.380855e-01
5.90750,1.681073e-02,1.492998e-03,6.498090e-01,1.380729e-01
5.91000,1.674215e-02,1.409815e-03,6.487477e-01,1.380603e-01
5.91250,1.667433e-02,1.327205e-03,6.476866e-01,1.380475e-01
5.91500,1.660628e-02,1.244283e-03,6.466260e-01,1.380347e-01
5.91750,1.653773e-02,1.161748e-03,6.455658e-01,1.380219e-01
5.92000,1.646950e-02,1.079870e-03,6.445062e-01,1.380090e-01
5.92250,1.640008e-02,9.979899e-04,6.434471e-01,1.379960e-01
5.92500,1.632929e-02,9.152680e-04,6.423887e-01,1.379830e-01
5.92750,1.625786e-02,8.331326e-04,6.413310e-01,1.379699e-01
5.93000,1.618573e-02,7.518243e-04,6.402740e-01,1.379568e-01
5.93250,1.611288e-02,6.711870e-04,6.392179e-01,1.379436e-01
5.93500,1.603977e-02,5.909826e-04,6.381627e-01,1.379303e-01
5.93750,1.596650e-02,5.107536e-04,6.371085e-01,1.379170e-01
5.94000,1.589336e-02,4.310033e-04,6.360552e-01,1.379036e-01
5.94250,1.581982e-02,3.525187e-04,6.350029e-01,1.378902e-01
5.94500,1.574523e-02,2.742619e-04,6.339518e-01,1.378767e-01
5.94750,1.567051e-02,1.959655e-04,6.329018e-01,1.378632e-01
5.95000,1.559615e-02,1.182304e-04,6.318592e-01,1.378496e-01
5.95250,1.552191e-02,4.185536e-05,6.308645e-01,1.378360e-01
5.95500,1.544702e-02,-3.416075e-05,6.298716e-01,1.378223e-01
5.95750,1.537111e-02,-1.101051e-04,6.288806e-01,1.378086e-01
5.96000,1.529474e-02,-1.865909e-04,6.278913e-01,1.377948e-01
5.96250,1.521770e-02,-2.630425e-04,6.269039e-01,1.377809e-01
5.96500,1.514127e-02,-3.379806e-04,6.259184e-01,1.377670e-01
5.96750,1.506529e-02,-4.123141e-04,6.249347e-01,1.377531e-01
5.97000,1.498980e-02,-4.868056e-04,6.239543e-01,1.377391e-01
5.97250,1.491509e-02,-5.611973e-04,6.230038e-01,1.377251e-01
5.97500,1.484173e-02,-6.345105e-04,6.220552e-01,1.377110e-01
5.97750,1.476809e-02,-7.073488e-04,6.211083e-01,1.376969e-01
5.98000,1.469543e-02,-7.793645e-04,6.201633e-01,1.376827e-01
5.98250,1.462529e-02,-8.508082e-04,6.192202e-01,1.376685e-01
5.98500,1.455678e-02,-9.221911e-04,6.182789e-01,1.376542e-01
5.98750,1.448955e-02,-9.926708e-04,6.173394e-01,1.376399e-01
5.99000,1.442402e-02,-1.062159e-03,6.164018e-01,1.376256e-01
5.99250,1.435950e-02,-1.131607e-03,6.154661e-01,1.376112e-01
5.99500,1.429652e-02,-1.200837e-03,6.145322e-01,1.375967e-01
5.99750,1.423486e-02,-1.269688e-03,6.136001e-01,1.375823e-01
6.00000,1.417311e-02,-1.337684e-03,6.126866e-01,1.375678e-01
6.00250,1.411146e-02,-1.405392e-03,6.117848e-01,1.375532e-01
6.00500,1.405055e-02,-1.473155e-03,6.108847e-01,1.375386e-01
6.00750,1.398986e-02,-1.540936e-03,6.099864e-01,1.375240e-01
6.01000,1.392860e-02,-1.608346e-03,6.090899e-01,1.375093e-01
6.01250,1.386595e-02,-1.674809e-03,6.081951e-01,1.374946e-01
6.01500,1.380231e-02,-1.740822e-03,6.073020e-01,1.374799e-01
6.01750,1.373778e-02,-1.806765e-03,6.064106e-01,1.374651e-01
6.02000,1.367192e-02,-1.872711e-03,6.055210e-01,1.374503e-01
6.02250,1.360623e-02,-1.937641e-03,6.046332e-01,1.374355e-01
6.02500,1.354108e-02,-2.001500e-03,6.037470e-01,1.374206e-01
6.02750,1.347529e-02,-2.065213e-03,6.028626e-01,1.374057e-01
6.03000,1.340918e-02,-2.129158e-03,6.019799e-01,1.373907e-01
6.03250,1.334351e-02,-2.192632e-03,6.010990e-01,1.373758e-01
6.03500,1.327761e-02,-2.255555e-03,6.002197e-01,1.373608e-01
6.03750,1.321145e-02,-2.317747e-03,5.993422e-01,1.373457e-01
6.04000,1.314524e-02,-2.379679e-03,5.984665e-01,1.373306e-01
6.04250,1.307901e-02,-2.441845e-03,5.975924e-01,1.373155e-01
6.04500,1.301309e-02,-2.503246e-03,5.967200e-01,1.373004e-01
6.04750,1.294750e-02,-2.563509e-03,5.958494e-01,1.372852e-01
6.05000,1.288183e-02,-2.623537e-03,5.949805e-01,1.372700e-01
6.05250,1.281619e-02,-2.683060e-03,5.941233e-01,1.372548e-01
6.05500,1.275159e-02,-2.741532e-03,5.932795e-01,1.372395e-01
6.05750,1.268735e-02,-2.799780e-03,5.924373e-01,1.372243e-01
6.06000,1.262273e-02,-2.857615e-03,5.915967e-01,1.372089e-01
6.06250,1.255862e-02,-2.914508e-03,5.907577e-01,1.371936e-01
6.06500,1.249583e-02,-2.971007e-03,5.899202e-01,1.371783e-01
6.06750,1.243513e-02,-3.026877e-03,5.890844e-01,1.371629e-01
6.07000,1.237564e-02,-3.081886e-03,5.882501e-01,1.371475e-01
6.07250,1.231684e-02,-3.136598e-03,5.874174e-01,1.371320e-01
6.07500,1.225945e-02,-3.190958e-03,5.865863e-01,1.371166e-01
6.07750,1.220334e-02,-3.244725e-03,5.857568e-01,1.371011e-01
6.08000,1.214814e-02,-3.298378e-03,5.849288e-01,1.370856e-01
6.08250,1.209370e-02,-3.351815e-03,5.841024e-01,1.370701e-01
6.08500,1.204068e-02,-3.403899e-03,5.832775e-01,1.370546e-01
6.08750,1.198862e-02,-3.455557e-03,5.824542e-01,1.370390e-01
6.09000,1.193644e-02,-3.507837e-03,5.816324e-01,1.370234e-01
6.09250,1.188470e-02,-3.559516e-03,5.808122e-01,1.370078e-01
6.09500,1.183306e-02,-3.610360e-03,5.799935e-01,1.369922e-01
6.09750,1.178091e-02,-3.660667e-03,5.791763e-01,1.369766e-01
6.10000,1.172787e-02,-3.710524e-03,5.783606e-01,1.369609e-01
6.10250,1.167313e-02,-3.760664e-03,5.775465e-01,1.369452e-01
6.10500,1.161680e-02,-3.811196e-03,5.767339e-01,1.369295e-01
6.10750,1.156137e-02,-3.860858e-03,5.759228e-01,1.369138e-01
6.11000,1.150696e-02,-3.908895e-03,5.751132e-01,1.368981e-01
6.11250,1.145209e-02,-3.957059e-03,5.743051e-01,1.368824e-01
6.11500,1.139655e-02,-4.005482e-03,5.734985e-01,1.368666e-01
6.11750,1.134119e-02,-4.053220e-03,5.726934e-01,1.368509e-01
6.12000,1.128584e-02,-4.100696e-03,5.718898e-01,1.368351e-01
6.12250,1.123028e-02,-4.147961e-03,5.710876e-01,1.368193e-01
6.12500,1.117515e-02,-4.194704e-03,5.702870e-01,1.368035e-01
6.12750,1.112024e-02,-4.241096e-03,5.694877e-01,1.367877e-01
6.13000,1.106562e-02,-4.286869e-03,5.686900e-01,1.367719e-01
6.13250,1.101092e-02,-4.331940e-03,5.678937e-01,1.367560e-01
6.13500,1.095622e-02,-4.376281e-03,5.670989e-01,1.367402e-01
6.13750,1.090127e-02,-4.420579e-03,5.663055e-01,1.367243e-01
6.14000,1.084691e-02,-4.464026e-03,5.655135e-01,1.367084e-01
6.14250,1.079348e-02,-4.506320e-03,5.647230e-01,1.366925e-01
6.14500,1.073962e-02,-4.548879e-03,5.639338e-01,1.366766e-01
6.14750,1.068558e-02,-4.591608e-03,5.631462e-01,1.366607e-01
6.15000,1.063234e-02,-4.633884e-03,5.623599e-01,1.366448e-01
6.15250,1.058054e-02,-4.675744e-03,5.615812e-01,1.366289e-01
6.15500,1.052992e-02,-4.717092e-03,5.608136e-01,1.366130e-01
6.15750,1.048102e-02,-4.757857e-03,5.600472e-01,1.365971e-01
6.16000,1.043366e-02,-4.798526e-03,5.592822e-01,1.365811e-01
6.16250,1.038727e-02,-4.839371e-03,5.585185e-01,1.365652e-01
6.16500,1.034175e-02,-4.879758e-03,5.577560e-01,1.365493e-01
6.16750,1.029703e-02,-4.919386e-03,5.569949e-01,1.365333e-01
6.17000,1.025315e-02,-4.958910e-03,5.562350e-01,1.365174e-01
6.17250,1.021087e-02,-4.997709e-03,5.554764e-01,1.365014e-01
6.17500,1.016958e-02,-5.035795e-03,5.547191e-01,1.364854e-01
6.17750,1.012774e-02,-5.074028e-03,5.539631e-01,1.364695e-01
6.18000,1.008523e-02,-5.111847e-03,5.532084e-01,1.364535e-01
6.18250,1.004280e-02,-5.149126e-03,5.524549e-01,1.364376e-01
6.18500,9.999938e-03,-5.186589e-03,5.517027e-01,1.364216e-01
6.18750,9.956518e-03,-5.223755e-03,5.509517e-01,1.364056e-01
6.19000,9.912179e-03,-5.260765e-03,5.502020e-01,1.363897e-01
6.19250,9.866767e-03,-5.297948e-03,5.494535e-01,1.363737e-01
6.19500,9.820906e-03,-5.335384e-03,5.487063e-01,1.363577e-01
6.19750,9.775713e-03,-5.372360e-03,5.479603e-01,1.363418e-01
6.20000,9.730750e-03,-5.409108e-03,5.472155e-01,1.363258e-01
6.20250,9.685887e-03,-5.445442e-03,5.464720e-01,1.363099e-01
6.20500,9.640581e-03,-5.481028e-03,5.457298e-01,1.362939e-01
6.20750,9.595174e-03,-5.516091e-03,5.449887e-01,1.362779e-01
6.21000,9.549557e-03,-5.551200e-03,5.442489e-01,1.362620e-01
6.21250,9.504360e-03,-5.585950e-03,5.435103e-01,1.362460e-01
6.21500,9.459954e-03,-5.619933e-03,5.427729e-01,1.362301e-01
6.21750,9.415764e-03,-5.653322e-03,5.420368e-01,1.362141e-01
6.22000,9.371235e-03,-5.686017e-03,5.413018e-01,1.361982e-01
6.22250,9.326307e-03,-5.718575e-03,5.405681e-01,1.361823e-01
6.22500,9.280985e-03,-5.751425e-03,5.398356e-01,1.361663e-01
6.22750,9.235821e-03,-5.784280e-03,5.391043e-01,1.361504e-01
6.23000,9.191585e-03,-5.816540e-03,5.383741e-01,1.361345e-01
6.23250,9.147886e-03,-5.848176e-03,5.376452e-01,1.361186e-01
6.23500,9.104657e-03,-5.879712e-03,5.369174e-01,1.361027e-01
6.23750,9.062265e-03,-5.910972e-03,5.361909e-01,1.360868e-01
6.24000,9.021170e-03,-5.942176e-03,5.354655e-01,1.360709e-01
6.24250,8.981204e-03,-5.973137e-03,5.347413e-01,1.360550e-01
6.24500,8.942288e-03,-6.003492e-03,5.340182e-01,1.360391e-01
6.24750,8.904620e-03,-6.033074e-03,5.332963e-01,1.360233e-01
6.25000,8.868749e-03,-6.062029e-03,5.325756e-01,1.360074e-01
6.25250,8.834162e-03,-6.090608e-03,5.318560e-01,1.359916e-01
6.25500,8.800238e-03,-6.118749e-03,5.311376e-01,1.359758e-01
6.25750,8.765939e-03,-6.147092e-03,5.304203e-01,1.359599e-01
6.26000,8.732328e-03,-6.174978e-03,5.297042e-01,1.359441e-01
6.26250,8.699424e-03,-6.202326e-03,5.289891e-01,1.359283e-01
6.26500,8.667014e-03,-6.229374e-03,5.282753e-01,1.359125e-01
6.26750,8.634428e-03,-6.256154e-03,5.275625e-01,1.358967e-01
6.27000,8.601152e-03,-6.282941e-03,5.268509e-01,1.358810e-01
6.27250,8.566717e-03,-6.309912e-03,5.261403e-01,1.358652e-01
6.27500,8.530976e-03,-6.336858e-03,5.254309e-01,1.358495e-01
6.27750,8.495196e-03,-6.363354e-03,5.247226e-01,1.358337e-01
6.28000,8.459171e-03,-6.389584e-03,5.240153e-01,1.358180e-01
6.28250,8.423223e-03,-6.415102e-03,5.233092e-01,1.358023e-01
6.28500,8.387030e-03,-6.440538e-03,5.226041e-01,1.357866e-01
6.28750,8.350636e-03,-6.465878e-03,5.219002e-01,1.357709e-01
6.29000,8.313878e-03,-6.491050e-03,5.211973e-01,1.357552e-01
6.29250,8.277432e-03,-6.515711e-03,5.204955e-01,1.357396e-01
6.29500,8.242026e-03,-6.539373e-03,5.197947e-01,1.357239e-01
6.29750,8.206477e-03,-6.562878e-03,5.190950e-01,1.357083e-01
6.30000,8.170575e-03,-6.586156e-03,5.183964e-01,1.356927e-01
6.30250,8.134408e-03,-6.609294e-03,5.176989e-01,1.356771e-01
6.30500,8.098229e-03,-6.632311e-03,5.170024e-01,1.356615e-01
6.30750,8.061925e-03,-6.655414e-03,5.163070e-01,1.356459e-01
6.31000,8.025626e-03,-6.678251e-03,5.156126e-01,1.356304e-01
6.31250,7.989454e-03,-6.700738e-03,5.149193e-01,1.356148e-01
6.31500,7.953801e-03,-6.722880e-03,5.142270e-01,1.355993e-01
6.31750,7.919099e-03,-6.744462e-03,5.135358e-01,1.355838e-01
6.32000,7.884466e-03,-6.766032e-03,5.128456e-01,1.355683e-01
6.32250,7.849634e-03,-6.787595e-03,5.121565e-01,1.355528e-01
6.32500,7.815679e-03,-6.808593e-03,5.114684e-01,1.355374e-01
6.32750,7.783206e-03,-6.828823e-03,5.107814e-01,1.355220e-01
6.33000,7.752326e-03,-6.848453e-03,5.100954e-01,1.355065e-01
6.33250,7.722739e-03,-6.867539e-03,5.094104e-01,1.354911e-01
6.33500,7.694286e-03,-6.886120e-03,5.087265e-01,1.354758e-01
6.33750,7.666241e-03,-6.904591e-03,5.080436e-01,1.354604e-01
6.34000,7.638521e-03,-6.923037e-03,5.073617e-01,1.354451e-01
6.34250,7.611309e-03,-6.941552e-03,5.066809e-01,1.354297e-01
6.34500,7.585085e-03,-6.959307e-03,5.060010e-01,1.354144e-01
6.34750,7.559585e-03,-6.976426e-03,5.053237e-01,1.353991e-01
6.35000,7.534418e-03,-6.993331e-03,5.046561e-01,1.353839e-01
6.35250,7.508976e-03,-7.010035e-03,5.039894e-01,1.353686e-01
6.35500,7.483355e-03,-7.026809e-03,5.033236e-01,1.353534e-01
6.35750,7.457235e-03,-7.043581e-03,5.026588e-01,1.353382e-01
6.36000,7.430638e-03,-7.059877e-03,5.019950e-01,1.353230e-01
6.36250,7.403948e-03,-7.075546e-03,5.013320e-01,1.353078e-01
6.36500,7.377130e-03,-7.090911e-03,5.006700e-01,1.352927e-01
6.36750,7.349400e-03,-7.105911e-03,5.000089e-01,1.352775e-01
6.37000,7.320692e-03,-7.120947e-03,4.993486e-01,1.352624e-01
6.37250,7.291813e-03,-7.136003e-03,4.986893e-01,1.352473e-01
6.37500,7.262941e-03,-7.151082e-03,4.980308e-01,1.352323e-01
6.37750,7.235064e-03,-7.165483e-03,4.973733e-01,1.352172e-01
6.38000,7.207842e-03,-7.179175e-03,4.967166e-01,1.352022e-01
6.38250,7.180320e-03,-7.192781e-03,4.960608e-01,1.351872e-01
6.38500,7.152347e-03,-7.206674e-03,4.954058e-01,1.351722e-01
6.38750,7.124337e-03,-7.220546e-03,4.947517e-01,1.351573e-01
6.39000,7.096324e-03,-7.234247e-03,4.940984e-01,1.351423e-01
6.39250,7.068285e-03,-7.247689e-03,4.934460e-01,1.351274e-01
6.39500,7.040503e-03,-7.260724e-03,4.927945e-01,1.351125e-01
6.39750,7.012182e-03,-7.273702e-03,4.921438e-01,1.350977e-01
6.40000,6.983540e-03,-7.286689e-03,4.914938e-01,1.350828e-01
6.40250,6.955479e-03,-7.299244e-03,4.908447e-01,1.350680e-01
6.40500,6.928130e-03,-7.311444e-03,4.901965e-01,1.350532e-01
6.40750,6.901072e-03,-7.323561e-03,4.895490e-01,1.350384e-01
6.41000,6.874332e-03,-7.335577e-03,4.889024e-01,1.350237e-01
6.41250,6.848044e-03,-7.347215e-03,4.882565e-01,1.350090e-01
6.41500,6.822630e-03,-7.358649e-03,4.876115e-01,1.349943e-01
6.41750,6.798139e-03,-7.370089e-03,4.869672e-01,1.349796e-01
6.42000,6.774232e-03,-7.381531e-03,4.863237e-01,1.349649e-01
6.42250,6.751007e-03,-7.392948e-03,4.856811e-01,1.349503e-01
6.42500,6.728101e-03,-7.404292e-03,4.850392e-01,1.349357e-01
6.42750,6.705638e-03,-7.415526e-03,4.843981e-01,1.349211e-01
6.43000,6.684269e-03,-7.426382e-03,4.837579e-01,1.349066e-01
6.43250,6.664048e-03,-7.436918e-03,4.831184e-01,1.348921e-01
6.43500,6.644422e-03,-7.447498e-03,4.824797e-01,1.348776e-01
6.43750,6.624671e-03,-7.458218e-03,4.818418e-01,1.348631e-01
6.44000,6.604838e-03,-7.468794e-03,4.812048e-01,1.348486e-01
6.44250,6.585137e-03,-7.479327e-03,4.805685e-01,1.348342e-01
6.44500,6.565798e-03,-7.489602e-03,4.799330e-01,1.348198e-01
6.44750,6.546609e-03,-7.499538e-03,4.792983e-01,1.348055e-01
6.45000,6.526838e-03,-7.509371e-03,4.786643e-01,1.347911e-01
6.45250,6.506317e-03,-7.519381e-03,4.780311e-01,1.347768e-01
6.45500,6.485125e-03,-7.529486e-03,4.773987e-01,1.347625e-01
6.45750,6.463419e-03,-7.539616e-03,4.767671e-01,1.347482e-01
6.46000,6.441251e-03,-7.549745e-03,4.761362e-01,1.347340e-01
6.46250,6.419013e-03,-7.559830e-03,4.755060e-01,1.347198e-01
6.46500,6.397500e-03,-7.569488e-03,4.748765e-01,1.347056e-01
6.46750,6.376245e-03,-7.578948e-03,4.742477e-01,1.346915e-01
6.47000,6.354555e-03,-7.588583e-03,4.736197e-01,1.346773e-01
6.47250,6.332082e-03,-7.598414e-03,4.729924e-01,1.346632e-01
6.47500,6.309419e-03,-7.608122e-03,4.723658e-01,1.346492e-01
6.47750,6.286941e-03,-7.617556e-03,4.717398e-01,1.346351e-01
6.48000,6.264832e-03,-7.626686e-03,4.711146e-01,1.346211e-01
6.48250,6.243084e-03,-7.635237e-03,4.704900e-01,1.346071e-01
6.48500,6.221367e-03,-7.643591e-03,4.698661e-01,1.345931e-01
6.48750,6.199306e-03,-7.651868e-03,4.692429e-01,1.345792e-01
6.49000,6.177122e-03,-7.660098e-03,4.686204e-01,1.345653e-01
6.49250,6.154914e-03,-7.668411e-03,4.679985e-01,1.345514e-01
6.49500,6.132768e-03,-7.676806e-03,4.673772e-01,1.345376e-01
6.49750,6.111063e-03,-7.684864e-03,4.667565e-01,1.345238e-01
6.50000,6.089976e-03,-7.692595e-03,4.661365e-01,1.345100e-01
6.50250,6.068837e-03,-7.700334e-03,4.655172e-01,1.344962e-01
6.50500,6.047515e-03,-7.708010e-03,4.648985e-01,1.344825e-01
6.50750,6.026238e-03,-7.715724e-03,4.642804e-01,1.344688e-01
6.51000,6.005700e-03,-7.723305e-03,4.636629e-01,1.344551e-01
6.51250,5.986167e-03,-7.730553e-03,4.630461e-01,1.344414e-01
6.51500,5.967319e-03,-7.737615e-03,4.624298e-01,1.344278e-01
6.51750,5.948919e-03,-7.744515e-03,4.618142e-01,1.344142e-01
6.52000,5.930969e-03,-7.751163e-03,4.611992e-01,1.344007e-01
6.52250,5.913675e-03,-7.757607e-03,4.605848e-01,1.343871e-01
6.52500,5.897072e-03,-7.764028e-03,4.599711e-01,1.343736e-01
6.52750,5.881401e-03,-7.770148e-03,4.593580e-01,1.343601e-01
6.53000,5.866222e-03,-7.776220e-03,4.587455e-01,1.343467e-01
6.53250,5.850994e-03,-7.782207e-03,4.581336e-01,1.343333e-01
6.53500,5.835846e-03,-7.787760e-03,4.575223e-01,1.343199e-01
6.53750,5.820854e-03,-7.792892e-03,4.569117e-01,1.343065e-01
6.54000,5.805710e-03,-7.797950e-03,4.563016e-01,1.342932e-01
6.54250,5.790258e-03,-7.803091e-03,4.556922e-01,1.342799e-01
6.54500,5.774482e-03,-7.808136e-03,4.550833e-01,1.342667e-01
6.54750,5.757979e-03,-7.813147e-03,4.544750e-01,1.342534e-01
6.55000,5.740942e-03,-7.817891e-03,4.538673e-01,1.342402e-01
