t,cx,cy,theta,Fx,Fy,Mz,Cx,Cy,Cm
6.16250,0.605094,0.744859,-0.920485,1.619914e-01,-1.522869e-01,-1.189661e-02,-0.8100,0.7614,0.1487
6.16500,0.605613,0.744575,-0.920800,1.636535e-01,-1.511547e-01,-1.227105e-02,-0.8183,0.7558,0.1534
6.16750,0.606130,0.744289,-0.921112,1.653566e-01,-1.502207e-01,-1.268482e-02,-0.8268,0.7511,0.1586
6.17000,0.606645,0.744001,-0.921422,1.671065e-01,-1.494321e-01,-1.312525e-02,-0.8355,0.7472,0.1641
6.17250,0.607158,0.743712,-0.921730,1.687950e-01,-1.487320e-01,-1.356987e-02,-0.8440,0.7437,0.1696
6.17500,0.607669,0.743421,-0.922036,1.704253e-01,-1.480847e-01,-1.401327e-02,-0.8521,0.7404,0.1752
6.17750,0.608179,0.743129,-0.922340,1.719343e-01,-1.474399e-01,-1.444292e-02,-0.8597,0.7372,0.1805
6.18000,0.608686,0.742834,-0.922642,1.733281e-01,-1.467224e-01,-1.486611e-02,-0.8666,0.7336,0.1858
6.18250,0.609192,0.742539,-0.922942,1.744785e-01,-1.459193e-01,-1.525515e-02,-0.8724,0.7296,0.1907
6.18500,0.609696,0.742241,-0.923240,1.753589e-01,-1.450661e-01,-1.559207e-02,-0.8768,0.7253,0.1949
6.18750,0.610198,0.741942,-0.923537,1.759267e-01,-1.442365e-01,-1.586291e-02,-0.8796,0.7212,0.1983
6.19000,0.610698,0.741641,-0.923832,1.760798e-01,-1.434497e-01,-1.605360e-02,-0.8804,0.7172,0.2007
6.19250,0.611197,0.741339,-0.924126,1.758179e-01,-1.426656e-01,-1.615121e-02,-0.8791,0.7133,0.2019
6.19500,0.611693,0.741035,-0.924420,1.751355e-01,-1.419309e-01,-1.615454e-02,-0.8757,0.7097,0.2019
6.19750,0.612188,0.740729,-0.924713,1.740060e-01,-1.411894e-01,-1.606218e-02,-0.8700,0.7059,0.2008
6.20000,0.612680,0.740422,-0.925006,1.724682e-01,-1.404270e-01,-1.587446e-02,-0.8623,0.7021,0.1984
6.20250,0.613171,0.740113,-0.925299,1.705338e-01,-1.396749e-01,-1.560705e-02,-0.8527,0.6984,0.1951
6.20500,0.613659,0.739803,-0.925592,1.681603e-01,-1.389137e-01,-1.524396e-02,-0.8408,0.6946,0.1905
6.20750,0.614146,0.739491,-0.925885,1.653917e-01,-1.381691e-01,-1.479443e-02,-0.8270,0.6908,0.1849
6.21000,0.614630,0.739177,-0.926179,1.624354e-01,-1.374220e-01,-1.428812e-02,-0.8122,0.6871,0.1786
6.21250,0.615112,0.738861,-0.926474,1.596793e-01,-1.366551e-01,-1.379014e-02,-0.7984,0.6833,0.1724
6.21500,0.615592,0.738544,-0.926771,1.572601e-01,-1.359182e-01,-1.333479e-02,-0.7863,0.6796,0.1667
6.21750,0.616070,0.738226,-0.927068,1.553389e-01,-1.351785e-01,-1.295315e-02,-0.7767,0.6759,0.1619
6.22000,0.616545,0.737906,-0.927365,1.539639e-01,-1.343902e-01,-1.266556e-02,-0.7698,0.6720,0.1583
6.22250,0.617018,0.737584,-0.927664,1.531010e-01,-1.334803e-01,-1.247143e-02,-0.7655,0.6674,0.1559
6.22500,0.617489,0.737260,-0.927963,1.527084e-01,-1.323774e-01,-1.236159e-02,-0.7635,0.6619,0.1545
6.22750,0.617958,0.736935,-0.928262,1.527123e-01,-1.311242e-01,-1.232638e-02,-0.7636,0.6556,0.1541
6.23000,0.618424,0.736609,-0.928562,1.529726e-01,-1.297541e-01,-1.234169e-02,-0.7649,0.6488,0.1543
6.23250,0.618888,0.736281,-0.928861,1.534331e-01,-1.282763e-01,-1.240216e-02,-0.7672,0.6414,0.1550
6.23500,0.619350,0.735951,-0.929160,1.539966e-01,-1.266691e-01,-1.249108e-02,-0.7700,0.6333,0.1561
6.23750,0.619809,0.735620,-0.929459,1.545457e-01,-1.250037e-01,-1.258611e-02,-0.7727,0.6250,0.1573
6.24000,0.620267,0.735288,-0.929757,1.550328e-01,-1.233484e-01,-1.266834e-02,-0.7752,0.6167,0.1584
6.24250,0.620722,0.734954,-0.930055,1.554655e-01,-1.217532e-01,-1.273719e-02,-0.7773,0.6088,0.1592
6.24500,0.621174,0.734618,-0.930351,1.558292e-01,-1.202616e-01,-1.279257e-02,-0.7791,0.6013,0.1599
6.24750,0.621625,0.734281,-0.930647,1.561151e-01,-1.188771e-01,-1.282845e-02,-0.7806,0.5944,0.1604
6.25000,0.622073,0.733943,-0.930942,1.563227e-01,-1.175894e-01,-1.284317e-02,-0.7816,0.5879,0.1605
6.25250,0.622519,0.733603,-0.931235,1.564669e-01,-1.163911e-01,-1.284120e-02,-0.7823,0.5820,0.1605
6.25500,0.622962,0.733262,-0.931528,1.565379e-01,-1.152827e-01,-1.282392e-02,-0.7827,0.5764,0.1603
6.25750,0.623404,0.732919,-0.931819,1.564919e-01,-1.142400e-01,-1.278283e-02,-0.7825,0.5712,0.1598
6.26000,0.623843,0.732575,-0.932109,1.562991e-01,-1.132898e-01,-1.271610e-02,-0.7815,0.5664,0.1590
6.26250,0.624280,0.732229,-0.932398,1.559815e-01,-1.123839e-01,-1.262900e-02,-0.7799,0.5619,0.1579
6.26500,0.624714,0.731882,-0.932685,1.555472e-01,-1.114934e-01,-1.251966e-02,-0.7777,0.5575,0.1565
6.26750,0.625146,0.731534,-0.932971,1.549818e-01,-1.105637e-01,-1.238415e-02,-0.7749,0.5528,0.1548
6.27000,0.625576,0.731184,-0.933256,1.543044e-01,-1.095958e-01,-1.222973e-02,-0.7715,0.5480,0.1529
6.27250,0.626004,0.730833,-0.933540,1.534918e-01,-1.086007e-01,-1.204383e-02,-0.7675,0.5430,0.1505
6.27500,0.626429,0.730480,-0.933822,1.525824e-01,-1.076325e-01,-1.184635e-02,-0.7629,0.5382,0.1481
6.27750,0.626852,0.730126,-0.934103,1.515441e-01,-1.066633e-01,-1.162799e-02,-0.7577,0.5333,0.1453
6.28000,0.627272,0.729771,-0.934383,1.503859e-01,-1.056847e-01,-1.140025e-02,-0.7519,0.5284,0.1425
6.28250,0.627690,0.729414,-0.934663,1.491182e-01,-1.046870e-01,-1.115836e-02,-0.7456,0.5234,0.1395
6.28500,0.628106,0.729056,-0.934941,1.477212e-01,-1.036468e-01,-1.090371e-02,-0.7386,0.5182,0.1363
6.28750,0.628519,0.728696,-0.935219,1.461372e-01,-1.026309e-01,-1.061581e-02,-0.7307,0.5132,0.1327
6.29000,0.628930,0.728335,-0.935497,1.444247e-01,-1.016006e-01,-1.030271e-02,-0.7221,0.5080,0.1288
6.29250,0.629338,0.727973,-0.935774,1.424678e-01,-1.005721e-01,-9.938482e-03,-0.7123,0.5029,0.1242
6.29500,0.629744,0.727609,-0.936052,1.403730e-01,-9.956995e-02,-9.529236e-03,-0.7019,0.4978,0.1191
6.29750,0.630147,0.727244,-0.936329,1.382365e-01,-9.865365e-02,-9.100760e-03,-0.6912,0.4933,0.1138
6.30000,0.630548,0.726878,-0.936606,1.362745e-01,-9.784079e-02,-8.682024e-03,-0.6814,0.4892,0.1085
6.30250,0.630946,0.726511,-0.936883,1.345893e-01,-9.709838e-02,-8.305550e-03,-0.6729,0.4855,0.1038
6.30500,0.631342,0.726142,-0.937160,1.332782e-01,-9.637320e-02,-7.991017e-03,-0.6664,0.4819,0.0999
6.30750,0.631735,0.725772,-0.937436,1.323577e-01,-9.560760e-02,-7.748219e-03,-0.6618,0.4780,0.0969
6.31000,0.632126,0.725400,-0.937712,1.318529e-01,-9.478468e-02,-7.590731e-03,-0.6593,0.4739,0.0949
6.31250,0.632514,0.725027,-0.937987,1.317336e-01,-9.389104e-02,-7.525907e-03,-0.6587,0.4695,0.0941
6.31500,0.632899,0.724653,-0.938261,1.319429e-01,-9.290518e-02,-7.548355e-03,-0.6597,0.4645,0.0944
6.31750,0.633282,0.724278,-0.938535,1.323743e-01,-9.179932e-02,-7.638055e-03,-0.6619,0.4590,0.0955
6.32000,0.633662,0.723901,-0.938807,1.329088e-01,-9.057223e-02,-7.764877e-03,-0.6645,0.4529,0.0971
6.32250,0.634040,0.723523,-0.939079,1.334701e-01,-8.928019e-02,-7.911844e-03,-0.6674,0.4464,0.0989
6.32500,0.634415,0.723144,-0.939351,1.340131e-01,-8.795925e-02,-8.068481e-03,-0.6701,0.4398,0.1009
6.32750,0.634788,0.722764,-0.939621,1.344781e-01,-8.663121e-02,-8.215823e-03,-0.6724,0.4332,0.1027
6.33000,0.635158,0.722382,-0.939891,1.348448e-01,-8.525971e-02,-8.342104e-03,-0.6742,0.4263,0.1043
6.33250,0.635526,0.721999,-0.940160,1.351371e-01,-8.385378e-02,-8.448144e-03,-0.6757,0.4193,0.1056
6.33500,0.635891,0.721616,-0.940429,1.353711e-01,-8.242837e-02,-8.536843e-03,-0.6769,0.4121,0.1067
6.33750,0.636254,0.721230,-0.940697,1.355321e-01,-8.101896e-02,-8.597054e-03,-0.6777,0.4051,0.1075
6.34000,0.636614,0.720844,-0.940965,1.356251e-01,-7.967238e-02,-8.627652e-03,-0.6781,0.3984,0.1078
6.34250,0.636972,0.720457,-0.941233,1.356689e-01,-7.837369e-02,-8.628025e-03,-0.6783,0.3919,0.1079
6.34500,0.637327,0.720068,-0.941500,1.356818e-01,-7.713186e-02,-8.607843e-03,-0.6784,0.3857,0.1076
6.34750,0.637680,0.719679,-0.941766,1.356440e-01,-7.592282e-02,-8.562006e-03,-0.6782,0.3796,0.1070
6.35000,0.638030,0.719288,-0.942032,1.355432e-01,-7.474174e-02,-8.496673e-03,-0.6777,0.3737,0.1062
6.35250,0.638378,0.718896,-0.942297,1.353267e-01,-7.358114e-02,-8.399325e-03,-0.6766,0.3679,0.1050
6.35500,0.638723,0.718503,-0.942561,1.349886e-01,-7.244637e-02,-8.275551e-03,-0.6749,0.3622,0.1034
6.35750,0.639066,0.718109,-0.942824,1.345614e-01,-7.135939e-02,-8.138908e-03,-0.6728,0.3568,0.1017
6.36000,0.639406,0.717714,-0.943087,1.340331e-01,-7.035589e-02,-7.985678e-03,-0.6702,0.3518,0.0998
6.36250,0.639744,0.717318,-0.943348,1.334172e-01,-6.942903e-02,-7.819586e-03,-0.6671,0.3471,0.0977
6.36500,0.640079,0.716921,-0.943609,1.327065e-01,-6.856988e-02,-7.629864e-03,-0.6635,0.3428,0.0954
6.36750,0.640412,0.716523,-0.943869,1.319496e-01,-6.773876e-02,-7.433759e-03,-0.6597,0.3387,0.0929
6.37000,0.640742,0.716123,-0.944127,1.311197e-01,-6.690453e-02,-7.218624e-03,-0.6556,0.3345,0.0902
6.37250,0.641070,0.715723,-0.944385,1.302681e-01,-6.606318e-02,-7.000636e-03,-0.6513,0.3303,0.0875
6.37500,0.641395,0.715322,-0.944641,1.294081e-01,-6.518092e-02,-6.777194e-03,-0.6470,0.3259,0.0847
6.37750,0.641717,0.714919,-0.944896,1.285508e-01,-6.424352e-02,-6.551026e-03,-0.6428,0.3212,0.0819
6.38000,0.642037,0.714516,-0.945151,1.277540e-01,-6.326187e-02,-6.342794e-03,-0.6388,0.3163,0.0793
6.38250,0.642355,0.714112,-0.945404,1.269671e-01,-6.225512e-02,-6.144596e-03,-0.6348,0.3113,0.0768
6.38500,0.642670,0.713706,-0.945657,1.261859e-01,-6.123261e-02,-5.957299e-03,-0.6309,0.3062,0.0745
6.38750,0.642982,0.713300,-0.945908,1.253849e-01,-6.022424e-02,-5.778248e-03,-0.6269,0.3011,0.0722
6.39000,0.643292,0.712893,-0.946159,1.245388e-01,-5.921863e-02,-5.587566e-03,-0.6227,0.2961,0.0698
6.39250,0.643599,0.712484,-0.946408,1.236506e-01,-5.824759e-02,-5.393987e-03,-0.6183,0.2912,0.0674
6.39500,0.643904,0.712075,-0.946657,1.227049e-01,-5.733665e-02,-5.192564e-03,-0.6135,0.2867,0.0649
6.39750,0.644206,0.711665,-0.946905,1.216877e-01,-5.648931e-02,-4.983852e-03,-0.6084,0.2824,0.0623
6.40000,0.644505,0.711254,-0.947153,1.205750e-01,-5.568915e-02,-4.757526e-03,-0.6029,0.2784,0.0595
6.40250,0.644802,0.710842,-0.947400,1.193870e-01,-5.496738e-02,-4.521539e-03,-0.5969,0.2748,0.0565
6.40500,0.645096,0.710429,-0.947646,1.181369e-01,-5.429925e-02,-4.276839e-03,-0.5907,0.2715,0.0535
6.40750,0.645388,0.710016,-0.947891,1.168575e-01,-5.366603e-02,-4.028659e-03,-0.5843,0.2683,0.0504
6.41000,0.645677,0.709601,-0.948136,1.156029e-01,-5.304439e-02,-3.786889e-03,-0.5780,0.2652,0.0473
6.41250,0.645963,0.709185,-0.948381,1.144382e-01,-5.240562e-02,-3.566747e-03,-0.5722,0.2620,0.0446
6.41500,0.646247,0.708769,-0.948625,1.133999e-01,-5.171132e-02,-3.376147e-03,-0.5670,0.2586,0.0422
6.41750,0.646528,0.708351,-0.948868,1.125102e-01,-5.098454e-02,-3.221738e-03,-0.5626,0.2549,0.0403
6.42000,0.646807,0.707933,-0.949111,1.117388e-01,-5.020046e-02,-3.097177e-03,-0.5587,0.2510,0.0387
6.42250,0.647083,0.707514,-0.949354,1.110665e-01,-4.935543e-02,-2.997709e-03,-0.5553,0.2468,0.0375
6.42500,0.647356,0.707094,-0.949597,1.104736e-01,-4.844801e-02,-2.914255e-03,-0.5524,0.2422,0.0364
6.42750,0.647626,0.706673,-0.949839,1.099306e-01,-4.747454e-02,-2.835422e-03,-0.5497,0.2374,0.0354
6.43000,0.647894,0.706252,-0.950081,1.094485e-01,-4.644769e-02,-2.759767e-03,-0.5472,0.2322,0.0345
6.43250,0.648160,0.705830,-0.950323,1.090151e-01,-4.536225e-02,-2.684182e-03,-0.5451,0.2268,0.0336
6.43500,0.648422,0.705406,-0.950565,1.085874e-01,-4.425969e-02,-2.591295e-03,-0.5429,0.2213,0.0324
6.43750,0.648682,0.704983,-0.950807,1.081552e-01,-4.315792e-02,-2.486108e-03,-0.5408,0.2158,0.0311
6.44000,0.648940,0.704558,-0.951049,1.076899e-01,-4.206534e-02,-2.363637e-03,-0.5384,0.2103,0.0295
6.44250,0.649194,0.704132,-0.951290,1.072069e-01,-4.093310e-02,-2.224718e-03,-0.5360,0.2047,0.0278
6.44500,0.649446,0.703706,-0.951531,1.067351e-01,-3.977801e-02,-2.077827e-03,-0.5337,0.1989,0.0260
6.44750,0.649696,0.703279,-0.951772,1.062646e-01,-3.862075e-02,-1.924506e-03,-0.5313,0.1931,0.0241
6.45000,0.649943,0.702852,-0.952012,1.057895e-01,-3.746945e-02,-1.767333e-03,-0.5289,0.1873,0.0221
6.45250,0.650187,0.702424,-0.952252,1.053028e-01,-3.633753e-02,-1.603013e-03,-0.5265,0.1817,0.0200
6.45500,0.650429,0.701995,-0.952491,1.048154e-01,-3.527869e-02,-1.439663e-03,-0.5241,0.1764,0.0180
6.45750,0.650668,0.701565,-0.952730,1.043304e-01,-3.429548e-02,-1.276982e-03,-0.5217,0.1715,0.0160
6.46000,0.650904,0.701135,-0.952968,1.038607e-01,-3.339580e-02,-1.115503e-03,-0.5193,0.1670,0.0139
6.46250,0.651138,0.700705,-0.953205,1.034100e-01,-3.258990e-02,-9.583797e-04,-0.5170,0.1629,0.0120
6.46500,0.651369,0.700273,-0.953441,1.029971e-01,-3.183005e-02,-8.104706e-04,-0.5150,0.1592,0.0101
6.46750,0.651598,0.699841,-0.953676,1.026207e-01,-3.109729e-02,-6.723469e-04,-0.5131,0.1555,0.0084
6.47000,0.651824,0.699409,-0.953911,1.022970e-01,-3.035687e-02,-5.459541e-04,-0.5115,0.1518,0.0068
6.47250,0.652048,0.698975,-0.954144,1.020456e-01,-2.960847e-02,-4.373414e-04,-0.5102,0.1480,0.0055
6.47500,0.652269,0.698542,-0.954376,1.018857e-01,-2.887716e-02,-3.525774e-04,-0.5094,0.1444,0.0044
6.47750,0.652487,0.698107,-0.954606,1.018182e-01,-2.816883e-02,-2.924458e-04,-0.5091,0.1408,0.0037
6.48000,0.652703,0.697672,-0.954836,1.018511e-01,-2.748347e-02,-2.613877e-04,-0.5093,0.1374,0.0033
6.48250,0.652917,0.697237,-0.955065,1.019392e-01,-2.683500e-02,-2.501515e-04,-0.5097,0.1342,0.0031
6.48500,0.653128,0.696801,-0.955292,1.020800e-01,-2.619192e-02,-2.578508e-04,-0.5104,0.1310,0.0032
6.48750,0.653336,0.696365,-0.955518,1.022277e-01,-2.553944e-02,-2.685453e-04,-0.5111,0.1277,0.0034
6.49000,0.653542,0.695928,-0.955743,1.023752e-01,-2.491043e-02,-2.865372e-04,-0.5119,0.1246,0.0036
6.49250,0.653746,0.695490,-0.955967,1.024786e-01,-2.428347e-02,-3.017146e-04,-0.5124,0.1214,0.0038
6.49500,0.653947,0.695052,-0.956189,1.025552e-01,-2.366048e-02,-3.206821e-04,-0.5128,0.1183,0.0040
6.49750,0.654146,0.694613,-0.956411,1.025764e-01,-2.303313e-02,-3.326900e-04,-0.5129,0.1152,0.0042
6.50000,0.654342,0.694174,-0.956631,1.025781e-01,-2.239869e-02,-3.435956e-04,-0.5129,0.1120,0.0043
6.50250,0.654536,0.693735,-0.956851,1.025788e-01,-2.174885e-02,-3.561229e-04,-0.5129,0.1087,0.0045
6.50500,0.654727,0.693295,-0.957069,1.025859e-01,-2.109662e-02,-3.721186e-04,-0.5129,0.1055,0.0047
6.50750,0.654916,0.692854,-0.957287,1.025811e-01,-2.043933e-02,-3.892121e-04,-0.5129,0.1022,0.0049
6.51000,0.655103,0.692413,-0.957504,1.025778e-01,-1.974972e-02,-4.086811e-04,-0.5129,0.0987,0.0051
6.51250,0.655287,0.691972,-0.957720,1.025488e-01,-1.905484e-02,-4.239874e-04,-0.5127,0.0953,0.0053
6.51500,0.655469,0.691530,-0.957935,1.025087e-01,-1.837297e-02,-4.411046e-04,-0.5125,0.0919,0.0055
6.51750,0.655649,0.691088,-0.958150,1.023830e-01,-1.767732e-02,-4.423857e-04,-0.5119,0.0884,0.0055
6.52000,0.655826,0.690645,-0.958364,1.021765e-01,-1.694593e-02,-4.205671e-04,-0.5109,0.0847,0.0053
6.52250,0.656001,0.690202,-0.958577,1.018927e-01,-1.618725e-02,-3.781279e-04,-0.5095,0.0809,0.0047
6.52500,0.656173,0.689758,-0.958790,1.015159e-01,-1.541092e-02,-3.072356e-04,-0.5076,0.0771,0.0038
6.52750,0.656344,0.689315,-0.959003,1.010402e-01,-1.461255e-02,-2.069444e-04,-0.5052,0.0731,0.0026
6.53000,0.656511,0.688870,-0.959215,1.004875e-01,-1.379316e-02,-8.548869e-05,-0.5024,0.0690,0.0011
6.53250,0.656677,0.688426,-0.959427,9.984064e-02,-1.294866e-02,5.941960e-05,-0.4992,0.0647,-0.0007
6.53500,0.656840,0.687981,-0.959638,9.912007e-02,-1.206252e-02,2.239626e-04,-0.4956,0.0603,-0.0028
6.53750,0.657001,0.687535,-0.959848,9.835034e-02,-1.112126e-02,4.092078e-04,-0.4918,0.0556,-0.0051
6.54000,0.657159,0.687090,-0.960058,9.755718e-02,-1.017013e-02,6.065428e-04,-0.4878,0.0509,-0.0076
6.54250,0.657315,0.686644,-0.960268,9.673765e-02,-9.200751e-03,8.185039e-04,-0.4837,0.0460,-0.0102
6.54500,0.657469,0.686198,-0.960476,9.591566e-02,-8.233526e-03,1.033569e-03,-0.4796,0.0412,-0.0129
6.54750,0.657620,0.685751,-0.960685,9.506927e-02,-7.286468e-03,1.254330e-03,-0.4753,0.0364,-0.0157
6.55000,0.657769,0.685305,-0.960892,9.420760e-02,-6.370162e-03,1.476107e-03,-0.4710,0.0319,-0.0185
6.55250,0.657916,0.684858,-0.961099,9.334041e-02,-5.486326e-03,1.700136e-03,-0.4667,0.0274,-0.0213
6.55500,0.658060,0.684410,-0.961305,9.249326e-02,-4.650756e-03,1.916421e-03,-0.4625,0.0233,-0.0240
6.55750,0.658202,0.683963,-0.961510,9.164972e-02,-3.822547e-03,2.130863e-03,-0.4582,0.0191,-0.0266
6.56000,0.658342,0.683515,-0.961714,9.082351e-02,-3.022949e-03,2.338721e-03,-0.4541,0.0151,-0.0292
6.56250,0.658479,0.683067,-0.961917,9.001104e-02,-2.263389e-03,2.540259e-03,-0.4501,0.0113,-0.0318
6.56500,0.658614,0.682619,-0.962120,8.926161e-02,-1.556589e-03,2.723630e-03,-0.4463,0.0078,-0.0340
6.56750,0.658746,0.682171,-0.962321,8.857808e-02,-9.103759e-04,2.888115e-03,-0.4429,0.0046,-0.0361
6.57000,0.658877,0.681723,-0.962522,8.798075e-02,-3.158607e-04,3.029752e-03,-0.4399,0.0016,-0.0379
6.57250,0.659004,0.681274,-0.962722,8.742681e-02,2.083749e-04,3.155806e-03,-0.4371,-0.0010,-0.0394
6.57500,0.659130,0.680826,-0.962921,8.691811e-02,6.717458e-04,3.266769e-03,-0.4346,-0.0034,-0.0408
6.57750,0.659253,0.680377,-0.963119,8.646142e-02,1.088563e-03,3.361378e-03,-0.4323,-0.0054,-0.0420
6.58000,0.659374,0.679928,-0.963316,8.604629e-02,1.501816e-03,3.442656e-03,-0.4302,-0.0075,-0.0430
6.58250,0.659493,0.679479,-0.963512,8.564743e-02,1.881777e-03,3.513406e-03,-0.4282,-0.0094,-0.0439
6.58500,0.659609,0.679029,-0.963707,8.524680e-02,2.230520e-03,3.574357e-03,-0.4262,-0.0112,-0.0447
6.58750,0.659723,0.678580,-0.963902,8.484865e-02,2.548768e-03,3.622634e-03,-0.4242,-0.0127,-0.0453
6.59000,0.659835,0.678131,-0.964095,8.444073e-02,2.850817e-03,3.663464e-03,-0.4222,-0.0143,-0.0458
6.59250,0.659945,0.677681,-0.964288,8.402383e-02,3.167512e-03,3.704150e-03,-0.4201,-0.0158,-0.0463
6.59500,0.660052,0.677231,-0.964480,8.358838e-02,3.488780e-03,3.745453e-03,-0.4179,-0.0174,-0.0468
6.59750,0.660157,0.676782,-0.964672,8.314743e-02,3.835784e-03,3.781041e-03,-0.4157,-0.0192,-0.0473
6.60000,0.660260,0.676332,-0.964863,8.267478e-02,4.225510e-03,3.819059e-03,-0.4134,-0.0211,-0.0477
6.60250,0.660360,0.675882,-0.965054,8.215859e-02,4.658311e-03,3.862820e-03,-0.4108,-0.0233,-0.0483
6.60500,0.660458,0.675432,-0.965244,8.159450e-02,5.126323e-03,3.921139e-03,-0.4080,-0.0256,-0.0490
6.60750,0.660554,0.674982,-0.965434,8.098379e-02,5.611254e-03,3.991194e-03,-0.4049,-0.0281,-0.0499
6.61000,0.660648,0.674532,-0.965623,8.033992e-02,6.141887e-03,4.074761e-03,-0.4017,-0.0307,-0.0509
6.61250,0.660740,0.674082,-0.965813,7.967650e-02,6.698490e-03,4.170863e-03,-0.3984,-0.0335,-0.0521
6.61500,0.660829,0.673631,-0.966002,7.897826e-02,7.289720e-03,4.283078e-03,-0.3949,-0.0364,-0.0535
6.61750,0.660916,0.673181,-0.966191,7.826433e-02,7.895416e-03,4.407213e-03,-0.3913,-0.0395,-0.0551
6.62000,0.661001,0.672731,-0.966380,7.753183e-02,8.503571e-03,4.541398e-03,-0.3877,-0.0425,-0.0568
6.62250,0.661083,0.672281,-0.966569,7.678789e-02,9.120498e-03,4.685292e-03,-0.3839,-0.0456,-0.0586
6.62500,0.661164,0.671831,-0.966757,7.602582e-02,9.716857e-03,4.836384e-03,-0.3801,-0.0486,-0.0605
6.62750,0.661242,0.671380,-0.966945,7.526309e-02,1.030563e-02,4.996450e-03,-0.3763,-0.0515,-0.0625
6.63000,0.661318,0.670930,-0.967133,7.453185e-02,1.090218e-02,5.160353e-03,-0.3727,-0.0545,-0.0645
6.63250,0.661391,0.670480,-0.967321,7.383763e-02,1.148917e-02,5.324513e-03,-0.3692,-0.0574,-0.0666
6.63500,0.661463,0.670030,-0.967508,7.317210e-02,1.205814e-02,5.488250e-03,-0.3659,-0.0603,-0.0686
6.63750,0.661532,0.669580,-0.967694,7.254844e-02,1.258212e-02,5.641704e-03,-0.3627,-0.0629,-0.0705
6.64000,0.661599,0.669130,-0.967881,7.196483e-02,1.308922e-02,5.785142e-03,-0.3598,-0.0654,-0.0723
6.64250,0.661664,0.668681,-0.968066,7.143838e-02,1.357159e-02,5.918889e-03,-0.3572,-0.0679,-0.0740
6.64500,0.661727,0.668231,-0.968251,7.097108e-02,1.401389e-02,6.040082e-03,-0.3549,-0.0701,-0.0755
6.64750,0.661787,0.667781,-0.968435,7.055007e-02,1.444210e-02,6.150999e-03,-0.3528,-0.0722,-0.0769
6.65000,0.661845,0.667332,-0.968618,7.018015e-02,1.484243e-02,6.248486e-03,-0.3509,-0.0742,-0.0781
6.65250,0.661902,0.666882,-0.968801,6.987435e-02,1.523064e-02,6.330668e-03,-0.3494,-0.0762,-0.0791
6.65500,0.661956,0.666433,-0.968983,6.963924e-02,1.559576e-02,6.394543e-03,-0.3482,-0.0780,-0.0799
6.65750,0.662008,0.665984,-0.969164,6.945807e-02,1.592071e-02,6.444843e-03,-0.3473,-0.0796,-0.0806
6.66000,0.662057,0.665535,-0.969344,6.932664e-02,1.620886e-02,6.480372e-03,-0.3466,-0.0810,-0.0810
6.66250,0.662105,0.665086,-0.969523,6.922543e-02,1.646831e-02,6.505452e-03,-0.3461,-0.0823,-0.0813
6.66500,0.662151,0.664638,-0.969702,6.915274e-02,1.671364e-02,6.519668e-03,-0.3458,-0.0836,-0.0815
6.66750,0.662194,0.664189,-0.969879,6.911237e-02,1.695067e-02,6.525083e-03,-0.3456,-0.0848,-0.0816
6.67000,0.662236,0.663741,-0.970056,6.911023e-02,1.720154e-02,6.520076e-03,-0.3456,-0.0860,-0.0815
6.67250,0.662275,0.663293,-0.970232,6.910167e-02,1.745918e-02,6.510315e-03,-0.3455,-0.0873,-0.0814
6.67500,0.662312,0.662845,-0.970407,6.908697e-02,1.771283e-02,6.492159e-03,-0.3454,-0.0886,-0.0812
6.67750,0.662348,0.662397,-0.970581,6.904457e-02,1.796174e-02,6.470112e-03,-0.3452,-0.0898,-0.0809
6.68000,0.662381,0.661949,-0.970754,6.896468e-02,1.821032e-02,6.448494e-03,-0.3448,-0.0911,-0.0806
6.68250,0.662412,0.661502,-0.970927,6.885248e-02,1.849114e-02,6.430354e-03,-0.3443,-0.0925,-0.0804
6.68500,0.662442,0.661055,-0.971099,6.871511e-02,1.880886e-02,6.414945e-03,-0.3436,-0.0940,-0.0802
6.68750,0.662469,0.660607,-0.971271,6.852686e-02,1.915588e-02,6.408582e-03,-0.3426,-0.0958,-0.0801
6.69000,0.662494,0.660161,-0.971442,6.830007e-02,1.954541e-02,6.408745e-03,-0.3415,-0.0977,-0.0801
6.69250,0.662518,0.659714,-0.971612,6.801964e-02,1.996116e-02,6.421053e-03,-0.3401,-0.0998,-0.0803
6.69500,0.662539,0.659268,-0.971783,6.770397e-02,2.040543e-02,6.442847e-03,-0.3385,-0.1020,-0.0805
6.69750,0.662559,0.658822,-0.971953,6.735471e-02,2.086363e-02,6.474539e-03,-0.3368,-0.1043,-0.0809
6.70000,0.662576,0.658376,-0.972122,6.695803e-02,2.132436e-02,6.521951e-03,-0.3348,-0.1066,-0.0815
6.70250,0.662592,0.657930,-0.972292,6.651611e-02,2.177338e-02,6.583020e-03,-0.3326,-0.1089,-0.0823
6.70500,0.662606,0.657485,-0.972461,6.604143e-02,2.221468e-02,6.655442e-03,-0.3302,-0.1111,-0.0832
6.70750,0.662617,0.657040,-0.972629,6.552702e-02,2.263383e-02,6.739995e-03,-0.3276,-0.1132,-0.0842
6.71000,0.662627,0.656595,-0.972798,6.499617e-02,2.303990e-02,6.832232e-03,-0.3250,-0.1152,-0.0854
6.71250,0.662635,0.656150,-0.972966,6.444372e-02,2.343729e-02,6.932014e-03,-0.3222,-0.1172,-0.0867
