t,cx,cy,disp_max,disp_rms,det_min,volume,Fx,Fy,p_L2,u_L2
0.26250,0.589148,0.497109,2.032008e-02,1.224333e-02,9.875169e-01,1.255665e-01,1.000993e-02,1.269410e-03,2.094082e-02,3.678664e-02
0.26500,0.588980,0.497068,2.062314e-02,1.243190e-02,9.874072e-01,1.255664e-01,9.974021e-03,1.239126e-03,2.089823e-02,3.691315e-02
0.26750,0.588811,0.497027,2.092754e-02,1.262154e-02,9.872982e-01,1.255663e-01,9.938352e-03,1.208928e-03,2.085656e-02,3.703861e-02
0.27000,0.588641,0.496986,2.123329e-02,1.281224e-02,9.871897e-01,1.255662e-01,9.902914e-03,1.178808e-03,2.081578e-02,3.716305e-02
0.27250,0.588470,0.496944,2.154036e-02,1.300400e-02,9.870818e-01,1.255661e-01,9.867692e-03,1.148767e-03,2.077587e-02,3.728647e-02
0.27500,0.588298,0.496903,2.184873e-02,1.319681e-02,9.869745e-01,1.255660e-01,9.832680e-03,1.118808e-03,2.073681e-02,3.740890e-02
0.27750,0.588125,0.496861,2.215839e-02,1.339065e-02,9.868677e-01,1.255659e-01,9.797871e-03,1.088935e-03,2.069857e-02,3.753034e-02
0.28000,0.587951,0.496820,2.246933e-02,1.358554e-02,9.867616e-01,1.255657e-01,9.763262e-03,1.059142e-03,2.066114e-02,3.765081e-02
0.28250,0.587777,0.496778,2.278152e-02,1.378147e-02,9.866561e-01,1.255656e-01,9.728844e-03,1.029419e-03,2.062448e-02,3.777033e-02
0.28500,0.587601,0.496736,2.309496e-02,1.397842e-02,9.865512e-01,1.255655e-01,9.694610e-03,9.997709e-04,2.058858e-02,3.788891e-02
0.28750,0.587424,0.496694,2.340962e-02,1.417640e-02,9.864469e-01,1.255654e-01,9.660555e-03,9.701984e-04,2.055342e-02,3.800655e-02
0.29000,0.587246,0.496652,2.372549e-02,1.437539e-02,9.863433e-01,1.255653e-01,9.626671e-03,9.407015e-04,2.051897e-02,3.812329e-02
0.29250,0.587068,0.496610,2.404256e-02,1.457540e-02,9.862404e-01,1.255652e-01,9.592952e-03,9.112835e-04,2.048523e-02,3.823912e-02
0.29500,0.586888,0.496568,2.436081e-02,1.477643e-02,9.861381e-01,1.255651e-01,9.559385e-03,8.819386e-04,2.045217e-02,3.835406e-02
0.29750,0.586708,0.496526,2.468022e-02,1.497845e-02,9.860365e-01,1.255651e-01,9.525961e-03,8.526654e-04,2.041977e-02,3.846812e-02
0.30000,0.586526,0.496483,2.500079e-02,1.518148e-02,9.859356e-01,1.255650e-01,9.492674e-03,8.234587e-04,2.038802e-02,3.858132e-02
0.30250,0.586344,0.496441,2.532249e-02,1.538550e-02,9.858355e-01,1.255649e-01,9.459510e-03,7.943195e-04,2.035690e-02,3.869366e-02
